Step,Bx,By,Bz,Bm
171689,0,0,0,0
171690,0,0,0,0
171691,0,0,0,0
171692,0,0,0,0
171693,0,0,0,0
171694,0,0,0,0
171695,0,0,0,0
171696,0,0,0,0
171697,0,0,0,0
171698,0,0,0,0
171699,0,0,0,0
171700,0,0,0,0
171701,0,0,0,0
171702,0,0,0,0
171703,0,0,0,0
171704,0,0,0,0
171705,0,0,0,0
171706,0,0,0,0
171707,0,0,0,0
171708,0,0,0,0
171709,0,0,0,0
171710,0,0,0,0
171711,0,0,0,0
171712,0,0,0,0
171713,0,0,0,0
171714,0,0,0,0
171715,0,0,0,0
171716,0,0,0,0
171717,0,0,0,0
171718,0,0,0,0
171719,0,0,0,0
171720,0,0,0,0
171721,0,0,0,0
171722,0,0,0,0
171723,0,0,0,0
171724,0,0,0,0
171725,0,0,0,0
171726,0,0,0,0
171727,0,0,0,0
171728,0,0,0,0
171729,0,0,0,0
171730,0,0,0,0
171731,0,0,0,0
171732,0,0,0,0
171733,0,0,0,0
171734,0,0,0,0
171735,0,0,0,0
171736,0,0,0,0
171737,0,0,0,0
171738,0,0,0,0
171739,0,0,0,0
171740,0,0,0,0
171741,0,0,0,0
171742,0,0,0,0
171743,0,0,0,0
171744,0,0,0,0
171745,0,0,0,0
171746,0,0,0,0
171747,0,0,0,0
171748,0,0,0,0
171749,0,0,0,0
171750,0,0,0,0
171751,0,0,0,0
171752,0,0,0,0
171753,0,0,0,0
171754,0,0,0,0
171755,0,0,0,0
171756,0,0,0,0
171757,0,0,0,0
171758,0,0,0,0
171759,0,0,0,0
171760,0,0,0,0
171761,0,0,0,0
171762,0,0,0,0
171763,0,0,0,0
171764,0,0,0,0
171765,0,0,0,0
171766,0,0,0,0
171767,0,0,0,0
171768,0,0,0,0
171769,0,0,0,0
171770,0,0,0,0
171771,0,0,0,0
171772,0,0,0,0
171773,0,0,0,0
171774,0,0,0,0
171775,0,0,0,0
171776,0,0,0,0
171777,0,0,0,0
171778,0,0,0,0
171779,0,0,0,0
171780,0,0,0,0
171781,0,0,0,0
171782,0,0,0,0
171783,0,0,0,0
171784,0,0,0,0
171785,0,0,0,0
171786,0,0,0,0
171787,0,0,0,0
171788,0,0,0,0
171789,0,0,0,0
171790,0,0,0,0
171791,0,0,0,0
171792,0,0,0,0
171793,0,0,0,0
171794,0,0,0,0
171795,0,0,0,0
171796,0,0,0,0
171797,0,0,0,0
171798,0,0,0,0
171799,0,0,0,0
171800,0,0,0,0
171801,0,0,0,0
171802,0,0,0,0
171803,0,0,0,0
171804,0,0,0,0
171805,0,0,0,0
171806,0,0,0,0
171807,0,0,0,0
171808,0,0,0,0
171809,0,0,0,0
171810,0,0,0,0
171811,0,0,0,0
171812,0,0,0,0
171813,0,0,0,0
171814,0,0,0,0
171815,0,0,0,0
171816,0,0,0,0
171817,0,0,0,0
171818,0,0,0,0
171819,0,0,0,0
171820,0,0,0,0
171821,0,0,0,0
171822,0,0,0,0
171823,0,0,0,0
171824,0,0,0,0
171825,0,0,0,0
171826,0,0,0,0
171827,0,0,0,0
171828,0,0,0,0
171829,0,0,0,0
171830,0,0,0,0
171831,0,0,0,0
171832,0,0,0,0
171833,0,0,0,0
171834,0,0,0,0
171835,0,0,0,0
171836,0,0,0,0
171837,0,0,0,0
171838,0,0,0,0
171839,0,0,0,0
171840,0,0,0,0
171841,0,0,0,0
171842,0,0,0,0
171843,0,0,0,0
171844,0,0,0,0
171845,0,0,0,0
171846,0,0,0,0
171847,0,0,0,0
171848,0,0,0,0
171849,0,0,0,0
171850,0,0,0,0
171851,0,0,0,0
171852,0,0,0,0
171853,0,0,0,0
171854,0,0,0,0
171855,0,0,0,0
171856,0,0,0,0
171857,0,0,0,0
171858,0,0,0,0
171859,0,0,0,0
171860,0,0,0,0
171861,0,0,0,0
171862,0,0,0,0
171863,0,0,0,0
171864,0,0,0,0
171865,0,0,0,0
171866,0,0,0,0
171867,0,0,0,0
171868,0,0,0,0
171869,0,0,0,0
171870,0,0,0,0
171871,0,0,0,0
171872,0,0,0,0
171873,0,0,0,0
171874,0,0,0,0
171875,0,0,0,0
171876,0,0,0,0
171877,0,0,0,0
171878,0,0,0,0
171879,0,0,0,0
171880,0,0,0,0
171881,0,0,0,0
171882,0,0,0,0
171883,0,0,0,0
171884,0,0,0,0
171885,0,0,0,0
171886,0,0,0,0
171887,0,0,0,0
171888,0,0,0,0
171889,0,0,0,0
171890,0,0,0,0
171891,0,0,0,0
171892,0,0,0,0
171893,0,0,0,0
171894,0,0,0,0
171895,0,0,0,0
171896,0,0,0,0
171897,0,0,0,0
171898,0,0,0,0
171899,0,0,0,0
171900,0,0,0,0
171901,0,0,0,0
171902,0,0,0,0
171903,0,0,0,0
171904,0,0,0,0
171905,0,0,0,0
171906,0,0,0,0
171907,0,0,0,0
171908,0,0,0,0
171909,0,0,0,0
171910,0,0,0,0
171911,0,0,0,0
171912,0,0,0,0
171913,0,0,0,0
171914,0,0,0,0
171915,0,0,0,0
171916,0,0,0,0
171917,0,0,0,0
171918,0,0,0,0
171919,0,0,0,0
171920,0,0,0,0
171921,0,0,0,0
171922,0,0,0,0
171923,0,0,0,0
171924,0,0,0,0
171925,0,0,0,0
171926,0,0,0,0
171927,0,0,0,0
171928,0,0,0,0
171929,0,0,0,0
171930,0,0,0,0
171931,0,0,0,0
171932,0,0,0,0
171933,0,0,0,0
171934,0,0,0,0
171935,0,0,0,0
171936,0,0,0,0
171937,0,0,0,0
171938,0,0,0,0
171939,0,0,0,0
171940,0,0,0,0
171941,0,0,0,0
171942,0,0,0,0
171943,0,0,0,0
171944,0,0,0,0
171945,0,0,0,0
171946,0,0,0,0
171947,0,0,0,0
171948,0,0,0,0
171949,0,0,0,0
171950,0,0,0,0
171951,0,0,0,0
171952,0,0,0,0
171953,0,0,0,0
171954,0,0,0,0
171955,0,0,0,0
171956,0,0,0,0
171957,0,0,0,0
171958,0,0,0,0
171959,0,0,0,0
171960,0,0,0,0
171961,0,0,0,0
171962,0,0,0,0
171963,0,0,0,0
171964,0,0,0,0
171965,0,0,0,0
171966,0,0,0,0
171967,0,0,0,0
171968,0,0,0,0
171969,0,0,0,0
171970,0,0,0,0
171971,0,0,0,0
171972,0,0,0,0
171973,0,0,0,0
171974,0,0,0,0
171975,0,0,0,0
171976,0,0,0,0
171977,0,0,0,0
171978,0,0,0,0
171979,0,0,0,0
171980,0,0,0,0
171981,0,0,0,0
171982,0,0,0,0
171983,0,0,0,0
171984,0,0,0,0
171985,0,0,0,0
171986,0,0,0,0
171987,0,0,0,0
171988,0,0,0,0
171989,0,0,0,0
171990,0,0,0,0
171991,0,0,0,0
171992,0,0,0,0
171993,0,0,0,0
171994,0,0,0,0
171995,0,0,0,0
171996,0,0,0,0
171997,0,0,0,0
171998,0,0,0,0
171999,0,0,0,0
172000,0,0,0,0
172001,0,0,0,0
172002,0,0,0,0
172003,0,0,0,0
172004,0,0,0,0
172005,0,0,0,0
172006,0,0,0,0
172007,0,0,0,0
172008,0,0,0,0
172009,0,0,0,0
172010,0,0,0,0
172011,0,0,0,0
172012,0,0,0,0
172013,0,0,0,0
172014,0,0,0,0
172015,0,0,0,0
172016,0,0,0,0
172017,0,0,0,0
172018,0,0,0,0
172019,0,0,0,0
172020,0,0,0,0
172021,0,0,0,0
172022,0,0,0,0
172023,0,0,0,0
172024,0,0,0,0
172025,0,0,0,0
172026,0,0,0,0
172027,0,0,0,0
172028,0,0,0,0
172029,0,0,0,0
172030,0,0,0,0
172031,0,0,0,0
172032,0,0,0,0
172033,0,0,0,0
172034,0,0,0,0
172035,0,0,0,0
172036,0,0,0,0
172037,0,0,0,0
172038,0,0,0,0
172039,0,0,0,0
172040,0,0,0,0
172041,0,0,0,0
172042,0,0,0,0
172043,0,0,0,0
172044,0,0,0,0
172045,0,0,0,0
172046,0,0,0,0
172047,0,0,0,0
172048,0,0,0,0
172049,0,0,0,0
172050,0,0,0,0
172051,0,0,0,0
172052,0,0,0,0
172053,0,0,0,0
172054,0,0,0,0
172055,0,0,0,0
172056,0,0,0,0
172057,0,0,0,0
172058,0,0,0,0
172059,0,0,0,0
172060,0,0,0,0
172061,0,0,0,0
172062,0,0,0,0
172063,0,0,0,0
172064,0,0,0,0
172065,0,0,0,0
172066,0,0,0,0
172067,0,0,0,0
172068,0,0,0,0
172069,0,0,0,0
172070,0,0,0,0
172071,0,0,0,0
172072,0,0,0,0
172073,0,0,0,0
172074,0,0,0,0
172075,0,0,0,0
172076,0,0,0,0
172077,0,0,0,0
172078,0,0,0,0
172079,0,0,0,0
172080,0,0,0,0
172081,0,0,0,0
172082,0,0,0,0
172083,0,0,0,0
172084,0,0,0,0
172085,0,0,0,0
172086,0,0,0,0
172087,0,0,0,0
172088,0,0,0,0
172089,0,0,0,0
172090,0,0,0,0
172091,0,0,0,0
172092,0,0,0,0
172093,0,0,0,0
172094,0,0,0,0
172095,0,0,0,0
172096,0,0,0,0
172097,0,0,0,0
172098,0,0,0,0
172099,0,0,0,0
172100,0,0,0,0
172101,0,0,0,0
172102,0,0,0,0
172103,0,0,0,0
172104,0,0,0,0
172105,0,0,0,0
172106,0,0,0,0
172107,0,0,0,0
172108,0,0,0,0
172109,0,0,0,0
172110,0,0,0,0
172111,0,0,0,0
172112,0,0,0,0
172113,0,0,0,0
172114,0,0,0,0
172115,0,0,0,0
172116,0,0,0,0
172117,0,0,0,0
172118,0,0,0,0
172119,0,0,0,0
172120,0,0,0,0
172121,0,0,0,0
172122,0,0,0,0
172123,0,0,0,0
172124,0,0,0,0
172125,0,0,0,0
172126,0,0,0,0
172127,0,0,0,0
172128,0,0,0,0
172129,0,0,0,0
172130,0,0,0,0
172131,0,0,0,0
172132,0,0,0,0
172133,0,0,0,0
172134,0,0,0,0
172135,0,0,0,0
172136,0,0,0,0
172137,0,0,0,0
172138,0,0,0,0
172139,0,0,0,0
172140,0,0,0,0
172141,0,0,0,0
172142,0,0,0,0
172143,0,0,0,0
172144,0,0,0,0
172145,0,0,0,0
172146,0,0,0,0
172147,0,0,0,0
172148,0,0,0,0
172149,0,0,0,0
172150,0,0,0,0
172151,0,0,0,0
172152,0,0,0,0
172153,0,0,0,0
172154,0,0,0,0
172155,0,0,0,0
172156,0,0,0,0
172157,0,0,0,0
172158,0,0,0,0
172159,0,0,0,0
172160,0,0,0,0
172161,0,0,0,0
172162,0,0,0,0
172163,0,0,0,0
172164,0,0,0,0
172165,0,0,0,0
172166,0,0,0,0
172167,0,0,0,0
172168,0,0,0,0
172169,0,0,0,0
172170,0,0,0,0
172171,0,0,0,0
172172,0,0,0,0
172173,0,0,0,0
172174,0,0,0,0
172175,0,0,0,0
172176,0,0,0,0
172177,0,0,0,0
172178,0,0,0,0
172179,0,0,0,0
172180,0,0,0,0
172181,0,0,0,0
172182,0,0,0,0
172183,0,0,0,0
172184,0,0,0,0
172185,0,0,0,0
172186,0,0,0,0
172187,0,0,0,0
172188,0,0,0,0
172189,0,0,0,0
172190,0,0,0,0
172191,0,0,0,0
172192,0,0,0,0
172193,0,0,0,0
172194,0,0,0,0
172195,0,0,0,0
172196,0,0,0,0
172197,0,0,0,0
172198,0,0,0,0
172199,0,0,0,0
172200,0,0,0,0
172201,0,0,0,0
172202,0,0,0,0
172203,0,0,0,0
172204,0,0,0,0
172205,0,0,0,0
172206,0,0,0,0
172207,0,0,0,0
172208,0,0,0,0
172209,0,0,0,0
172210,0,0,0,0
172211,0,0,0,0
172212,0,0,0,0
172213,0,0,0,0
172214,0,0,0,0
172215,0,0,0,0
172216,0,0,0,0
172217,0,0,0,0
172218,0,0,0,0
172219,0,0,0,0
172220,0,0,0,0
172221,0,0,0,0
172222,0,0,0,0
172223,0,0,0,0
172224,0,0,0,0
172225,0,0,0,0
172226,0,0,0,0
172227,0,0,0,0
172228,0,0,0,0
172229,0,0,0,0
172230,0,0,0,0
172231,0,0,0,0
172232,0,0,0,0
172233,0,0,0,0
172234,0,0,0,0
172235,0,0,0,0
172236,0,0,0,0
172237,0,0,0,0
172238,0,0,0,0
172239,0,0,0,0
172240,0,0,0,0
172241,0,0,0,0
172242,0,0,0,0
172243,0,0,0,0
172244,0,0,0,0
172245,0,0,0,0
172246,0,0,0,0
172247,0,0,0,0
172248,0,0,0,0
172249,0,0,0,0
172250,0,0,0,0
172251,0,0,0,0
172252,0,0,0,0
172253,0,0,0,0
172254,0,0,0,0
172255,0,0,0,0
172256,0,0,0,0
172257,0,0,0,0
172258,0,0,0,0
172259,0,0,0,0
172260,0,0,0,0
172261,0,0,0,0
172262,0,0,0,0
172263,0,0,0,0
172264,0,0,0,0
172265,0,0,0,0
172266,0,0,0,0
172267,0,0,0,0
172268,0,0,0,0
172269,0,0,0,0
172270,0,0,0,0
172271,0,0,0,0
172272,0,0,0,0
172273,0,0,0,0
172274,0,0,0,0
172275,0,0,0,0
172276,0,0,0,0
172277,0,0,0,0
172278,0,0,0,0
172279,0,0,0,0
172280,0,0,0,0
172281,0,0,0,0
172282,0,0,0,0
172283,0,0,0,0
172284,0,0,0,0
172285,0,0,0,0
172286,0,0,0,0
172287,0,0,0,0
172288,0,0,0,0
172289,0,0,0,0
172290,0,0,0,0
172291,0,0,0,0
172292,0,0,0,0
172293,0,0,0,0
172294,0,0,0,0
172295,0,0,0,0
172296,0,0,0,0
172297,0,0,0,0
172298,0,0,0,0
172299,0,0,0,0
172300,0,0,0,0
172301,0,0,0,0
172302,0,0,0,0
172303,0,0,0,0
172304,0,0,0,0
172305,0,0,0,0
172306,0,0,0,0
172307,0,0,0,0
172308,0,0,0,0
172309,0,0,0,0
172310,0,0,0,0
172311,0,0,0,0
172312,0,0,0,0
172313,0,0,0,0
172314,0,0,0,0
172315,0,0,0,0
172316,0,0,0,0
172317,0,0,0,0
172318,0,0,0,0
172319,0,0,0,0
172320,0,0,0,0
172321,0,0,0,0
172322,0,0,0,0
172323,0,0,0,0
172324,0,0,0,0
172325,0,0,0,0
172326,0,0,0,0
172327,0,0,0,0
172328,0,0,0,0
172329,0,0,0,0
172330,0,0,0,0
172331,0,0,0,0
172332,0,0,0,0
172333,0,0,0,0
172334,0,0,0,0
172335,0,0,0,0
172336,0,0,0,0
172337,0,0,0,0
172338,0,0,0,0
172339,0,0,0,0
172340,0,0,0,0
172341,0,0,0,0
172342,0,0,0,0
172343,0,0,0,0
172344,0,0,0,0
172345,0,0,0,0
172346,0,0,0,0
172347,0,0,0,0
172348,0,0,0,0
172349,0,0,0,0
172350,0,0,0,0
172351,0,0,0,0
172352,0,0,0,0
172353,0,0,0,0
172354,0,0,0,0
172355,0,0,0,0
172356,0,0,0,0
172357,0,0,0,0
172358,0,0,0,0
172359,0,0,0,0
172360,0,0,0,0
172361,0,0,0,0
172362,0,0,0,0
172363,0,0,0,0
172364,0,0,0,0
172365,0,0,0,0
172366,0,0,0,0
172367,0,0,0,0
172368,0,0,0,0
172369,0,0,0,0
172370,0,0,0,0
172371,0,0,0,0
172372,0,0,0,0
172373,0,0,0,0
172374,0,0,0,0
172375,0,0,0,0
172376,0,0,0,0
172377,0,0,0,0
172378,0,0,0,0
172379,0,0,0,0
172380,0,0,0,0
172381,0,0,0,0
172382,0,0,0,0
172383,0,0,0,0
172384,0,0,0,0
172385,0,0,0,0
172386,0,0,0,0
172387,0,0,0,0
172388,0,0,0,0
172389,0,0,0,0
172390,0,0,0,0
172391,0,0,0,0
172392,0,0,0,0
172393,0,0,0,0
172394,0,0,0,0
172395,0,0,0,0
172396,0,0,0,0
172397,0,0,0,0
172398,0,0,0,0
172399,0,0,0,0
172400,0,0,0,0
172401,0,0,0,0
172402,0,0,0,0
172403,0,0,0,0
172404,0,0,0,0
172405,0,0,0,0
172406,0,0,0,0
172407,0,0,0,0
172408,0,0,0,0
172409,0,0,0,0
172410,0,0,0,0
172411,0,0,0,0
172412,0,0,0,0
172413,0,0,0,0
172414,0,0,0,0
172415,0,0,0,0
172416,0,0,0,0
172417,0,0,0,0
172418,0,0,0,0
172419,0,0,0,0
172420,0,0,0,0
172421,0,0,0,0
172422,0,0,0,0
172423,0,0,0,0
172424,0,0,0,0
172425,0,0,0,0
172426,0,0,0,0
172427,0,0,0,0
172428,0,0,0,0
172429,0,0,0,0
172430,0,0,0,0
172431,0,0,0,0
172432,0,0,0,0
172433,0,0,0,0
172434,0,0,0,0
172435,0,0,0,0
172436,0,0,0,0
172437,0,0,0,0
172438,0,0,0,0
172439,0,0,0,0
172440,0,0,0,0
172441,0,0,0,0
172442,0,0,0,0
172443,0,0,0,0
172444,0,0,0,0
172445,0,0,0,0
172446,0,0,0,0
172447,0,0,0,0
172448,0,0,0,0
172449,0,0,0,0
172450,0,0,0,0
172451,0,0,0,0
172452,0,0,0,0
172453,0,0,0,0
172454,0,0,0,0
172455,0,0,0,0
172456,0,0,0,0
172457,0,0,0,0
172458,0,0,0,0
172459,0,0,0,0
172460,0,0,0,0
172461,0,0,0,0
172462,0,0,0,0
172463,0,0,0,0
172464,0,0,0,0
172465,0,0,0,0
172466,0,0,0,0
172467,0,0,0,0
172468,0,0,0,0
172469,0,0,0,0
172470,0,0,0,0
172471,0,0,0,0
172472,0,0,0,0
172473,0,0,0,0
172474,0,0,0,0
172475,0,0,0,0
172476,0,0,0,0
172477,0,0,0,0
172478,0,0,0,0
172479,0,0,0,0
172480,0,0,0,0
172481,0,0,0,0
172482,0,0,0,0
172483,0,0,0,0
172484,0,0,0,0
172485,0,0,0,0
172486,0,0,0,0
172487,0,0,0,0
172488,0,0,0,0
172489,0,0,0,0
172490,0,0,0,0
172491,0,0,0,0
172492,0,0,0,0
172493,0,0,0,0
172494,0,0,0,0
172495,0,0,0,0
172496,0,0,0,0
172497,0,0,0,0
172498,0,0,0,0
172499,0,0,0,0
172500,0,0,0,0
172501,0,0,0,0
172502,0,0,0,0
172503,0,0,0,0
172504,0,0,0,0
172505,0,0,0,0
172506,0,0,0,0
172507,0,0,0,0
172508,0,0,0,0
172509,0,0,0,0
172510,0,0,0,0
172511,0,0,0,0
172512,0,0,0,0
172513,0,0,0,0
172514,0,0,0,0
172515,0,0,0,0
172516,0,0,0,0
172517,0,0,0,0
172518,0,0,0,0
172519,0,0,0,0
172520,0,0,0,0
172521,0,0,0,0
172522,0,0,0,0
172523,0,0,0,0
172524,0,0,0,0
172525,0,0,0,0
172526,0,0,0,0
172527,0,0,0,0
172528,0,0,0,0
172529,0,0,0,0
172530,0,0,0,0
172531,0,0,0,0
172532,0,0,0,0
172533,0,0,0,0
172534,0,0,0,0
172535,0,0,0,0
172536,0,0,0,0
172537,0,0,0,0
172538,0,0,0,0
172539,0,0,0,0
172540,0,0,0,0
172541,0,0,0,0
172542,0,0,0,0
172543,0,0,0,0
172544,0,0,0,0
172545,0,0,0,0
172546,0,0,0,0
172547,0,0,0,0
172548,0,0,0,0
172549,0,0,0,0
172550,0,0,0,0
172551,0,0,0,0
172552,0,0,0,0
172553,0,0,0,0
172554,0,0,0,0
172555,0,0,0,0
172556,0,0,0,0
172557,0,0,0,0
172558,0,0,0,0
172559,0,0,0,0
172560,0,0,0,0
172561,0,0,0,0
172562,0,0,0,0
172563,0,0,0,0
172564,0,0,0,0
172565,0,0,0,0
172566,0,0,0,0
172567,0,0,0,0
172568,0,0,0,0
172569,0,0,0,0
172570,0,0,0,0
172571,0,0,0,0
172572,0,0,0,0
172573,0,0,0,0
172574,0,0,0,0
172575,0,0,0,0
172576,0,0,0,0
172577,0,0,0,0
172578,0,0,0,0
172579,0,0,0,0
172580,0,0,0,0
172581,0,0,0,0
172582,0,0,0,0
172583,0,0,0,0
172584,0,0,0,0
172585,0,0,0,0
172586,0,0,0,0
172587,0,0,0,0
172588,0,0,0,0
172589,0,0,0,0
172590,0,0,0,0
172591,0,0,0,0
172592,0,0,0,0
172593,0,0,0,0
172594,0,0,0,0
172595,0,0,0,0
172596,0,0,0,0
172597,0,0,0,0
172598,0,0,0,0
172599,0,0,0,0
172600,0,0,0,0
172601,0,0,0,0
172602,0,0,0,0
172603,0,0,0,0
172604,0,0,0,0
172605,0,0,0,0
172606,0,0,0,0
172607,0,0,0,0
172608,0,0,0,0
172609,0,0,0,0
172610,0,0,0,0
172611,0,0,0,0
172612,0,0,0,0
172613,0,0,0,0
172614,0,0,0,0
172615,0,0,0,0
172616,0,0,0,0
172617,0,0,0,0
172618,0,0,0,0
172619,0,0,0,0
172620,0,0,0,0
172621,0,0,0,0
172622,0,0,0,0
172623,0,0,0,0
172624,0,0,0,0
172625,0,0,0,0
172626,0,0,0,0
172627,0,0,0,0
172628,0,0,0,0
172629,0,0,0,0
172630,0,0,0,0
172631,0,0,0,0
172632,0,0,0,0
172633,0,0,0,0
172634,0,0,0,0
172635,0,0,0,0
172636,0,0,0,0
172637,0,0,0,0
172638,0,0,0,0
172639,0,0,0,0
172640,0,0,0,0
172641,0,0,0,0
172642,0,0,0,0
172643,0,0,0,0
172644,0,0,0,0
172645,0,0,0,0
172646,0,0,0,0
172647,0,0,0,0
172648,0,0,0,0
172649,0,0,0,0
172650,0,0,0,0
172651,0,0,0,0
172652,0,0,0,0
172653,0,0,0,0
172654,0,0,0,0
172655,0,0,0,0
172656,0,0,0,0
172657,0,0,0,0
172658,0,0,0,0
172659,0,0,0,0
172660,0,0,0,0
172661,0,0,0,0
172662,0,0,0,0
172663,0,0,0,0
172664,0,0,0,0
172665,0,0,0,0
172666,0,0,0,0
172667,0,0,0,0
172668,0,0,0,0
172669,0,0,0,0
172670,0,0,0,0
172671,0,0,0,0
172672,0,0,0,0
172673,0,0,0,0
172674,0,0,0,0
172675,0,0,0,0
172676,0,0,0,0
172677,0,0,0,0
172678,0,0,0,0
172679,0,0,0,0
172680,0,0,0,0
172681,0,0,0,0
172682,0,0,0,0
172683,0,0,0,0
172684,0,0,0,0
172685,0,0,0,0
172686,0,0,0,0
172687,0,0,0,0
172688,0,0,0,0
172689,0,0,0,0
172690,0,0,0,0
172691,0,0,0,0
172692,0,0,0,0
172693,0,0,0,0
172694,0,0,0,0
172695,0,0,0,0
172696,0,0,0,0
172697,0,0,0,0
172698,0,0,0,0
172699,0,0,0,0
172700,0,0,0,0
172701,0,0,0,0
172702,0,0,0,0
172703,0,0,0,0
172704,0,0,0,0
172705,0,0,0,0
172706,0,0,0,0
172707,0,0,0,0
172708,0,0,0,0
172709,0,0,0,0
172710,0,0,0,0
172711,0,0,0,0
172712,0,0,0,0
172713,0,0,0,0
172714,0,0,0,0
172715,0,0,0,0
172716,0,0,0,0
172717,0,0,0,0
172718,0,0,0,0
172719,0,0,0,0
172720,0,0,0,0
172721,0,0,0,0
172722,0,0,0,0
172723,0,0,0,0
172724,0,0,0,0
172725,0,0,0,0
172726,0,0,0,0
172727,0,0,0,0
172728,0,0,0,0
172729,0,0,0,0
172730,0,0,0,0
172731,0,0,0,0
172732,0,0,0,0
172733,0,0,0,0
172734,0,0,0,0
172735,0,0,0,0
172736,0,0,0,0
172737,0,0,0,0
172738,0,0,0,0
172739,0,0,0,0
172740,0,0,0,0
172741,0,0,0,0
172742,0,0,0,0
172743,0,0,0,0
172744,0,0,0,0
172745,0,0,0,0
172746,0,0,0,0
172747,0,0,0,0
172748,0,0,0,0
172749,0,0,0,0
172750,0,0,0,0
172751,0,0,0,0
172752,0,0,0,0
172753,0,0,0,0
172754,0,0,0,0
172755,0,0,0,0
172756,0,0,0,0
172757,0,0,0,0
172758,0,0,0,0
172759,0,0,0,0
172760,0,0,0,0
172761,0,0,0,0
172762,0,0,0,0
172763,0,0,0,0
172764,0,0,0,0
172765,0,0,0,0
172766,0,0,0,0
172767,0,0,0,0
172768,0,0,0,0
172769,0,0,0,0
172770,0,0,0,0
172771,0,0,0,0
172772,0,0,0,0
172773,0,0,0,0
172774,0,0,0,0
172775,0,0,0,0
172776,0,0,0,0
172777,0,0,0,0
172778,0,0,0,0
172779,0,0,0,0
172780,0,0,0,0
172781,0,0,0,0
172782,0,0,0,0
172783,0,0,0,0
172784,0,0,0,0
172785,0,0,0,0
172786,0,0,0,0
172787,0,0,0,0
172788,0,0,0,0
172789,0,0,0,0
172790,0,0,0,0
172791,0,0,0,0
172792,0,0,0,0
172793,0,0,0,0
172794,0,0,0,0
172795,0,0,0,0
172796,0,0,0,0
172797,0,0,0,0
172798,0,0,0,0
172799,0,0,0,0
172800,0,0,0,0
172801,0,0,0,0
172802,0,0,0,0
172803,0,0,0,0
172804,0,0,0,0
172805,0,0,0,0
172806,0,0,0,0
172807,0,0,0,0
172808,0,0,0,0
172809,0,0,0,0
172810,0,0,0,0
172811,0,0,0,0
172812,0,0,0,0
172813,0,0,0,0
172814,0,0,0,0
172815,0,0,0,0
172816,0,0,0,0
172817,0,0,0,0
172818,0,0,0,0
172819,0,0,0,0
172820,0,0,0,0
172821,0,0,0,0
172822,0,0,0,0
172823,0,0,0,0
172824,0,0,0,0
172825,0,0,0,0
172826,0,0,0,0
172827,0,0,0,0
172828,0,0,0,0
172829,0,0,0,0
172830,0,0,0,0
172831,0,0,0,0
172832,0,0,0,0
172833,0,0,0,0
172834,0,0,0,0
172835,0,0,0,0
172836,0,0,0,0
172837,0,0,0,0
172838,0,0,0,0
172839,0,0,0,0
172840,0,0,0,0
172841,0,0,0,0
172842,0,0,0,0
172843,0,0,0,0
172844,0,0,0,0
172845,0,0,0,0
172846,0,0,0,0
172847,0,0,0,0
172848,0,0,0,0
172849,0,0,0,0
172850,0,0,0,0
172851,0,0,0,0
172852,0,0,0,0
172853,0,0,0,0
172854,0,0,0,0
172855,0,0,0,0
172856,0,0,0,0
172857,0,0,0,0
172858,0,0,0,0
172859,0,0,0,0
172860,0,0,0,0
172861,0,0,0,0
172862,0,0,0,0
172863,0,0,0,0
172864,0,0,0,0
172865,0,0,0,0
172866,0,0,0,0
172867,0,0,0,0
172868,0,0,0,0
172869,0,0,0,0
172870,0,0,0,0
172871,0,0,0,0
172872,0,0,0,0
172873,0,0,0,0
172874,0,0,0,0
172875,0,0,0,0
172876,0,0,0,0
172877,0,0,0,0
172878,0,0,0,0
172879,0,0,0,0
172880,0,0,0,0
172881,0,0,0,0
172882,0,0,0,0
172883,0,0,0,0
172884,0,0,0,0
172885,0,0,0,0
172886,0,0,0,0
172887,0,0,0,0
172888,0,0,0,0
172889,0,0,0,0
172890,0,0,0,0
172891,0,0,0,0
172892,0,0,0,0
172893,0,0,0,0
172894,0,0,0,0
172895,0,0,0,0
172896,0,0,0,0
172897,0,0,0,0
172898,0,0,0,0
172899,0,0,0,0
172900,0,0,0,0
172901,0,0,0,0
172902,0,0,0,0
172903,0,0,0,0
172904,0,0,0,0
172905,0,0,0,0
172906,0,0,0,0
172907,0,0,0,0
172908,0,0,0,0
172909,0,0,0,0
172910,0,0,0,0
172911,0,0,0,0
172912,0,0,0,0
172913,0,0,0,0
172914,0,0,0,0
172915,0,0,0,0
172916,0,0,0,0
172917,0,0,0,0
172918,0,0,0,0
172919,0,0,0,0
172920,0,0,0,0
172921,0,0,0,0
172922,0,0,0,0
172923,0,0,0,0
172924,0,0,0,0
172925,0,0,0,0
172926,0,0,0,0
172927,0,0,0,0
172928,0,0,0,0
172929,0,0,0,0
172930,0,0,0,0
172931,0,0,0,0
172932,0,0,0,0
172933,0,0,0,0
172934,0,0,0,0
172935,0,0,0,0
172936,0,0,0,0
172937,0,0,0,0
172938,0,0,0,0
172939,0,0,0,0
172940,0,0,0,0
172941,0,0,0,0
172942,0,0,0,0
172943,0,0,0,0
172944,0,0,0,0
172945,0,0,0,0
172946,0,0,0,0
172947,0,0,0,0
172948,0,0,0,0
172949,0,0,0,0
172950,0,0,0,0
172951,0,0,0,0
172952,0,0,0,0
172953,0,0,0,0
172954,0,0,0,0
172955,0,0,0,0
172956,0,0,0,0
172957,0,0,0,0
172958,0,0,0,0
172959,0,0,0,0
