Step,Bx,By,Bz,Bm
193088,0,0,0,0
193089,0,0,0,0
193090,0,0,0,0
193091,0,0,0,0
193092,0,0,0,0
193093,0,0,0,0
193094,0,0,0,0
193095,0,0,0,0
193096,0,0,0,0
193097,0,0,0,0
193098,0,0,0,0
193099,0,0,0,0
193100,0,0,0,0
193101,0,0,0,0
193102,0,0,0,0
193103,0,0,0,0
193104,0,0,0,0
193105,0,0,0,0
193106,0,0,0,0
193107,0,0,0,0
193108,0,0,0,0
193109,0,0,0,0
193110,0,0,0,0
193111,0,0,0,0
193112,0,0,0,0
193113,0,0,0,0
193114,0,0,0,0
193115,0,0,0,0
193116,0,0,0,0
193117,0,0,0,0
193118,0,0,0,0
193119,0,0,0,0
193120,0,0,0,0
193121,0,0,0,0
193122,0,0,0,0
193123,0,0,0,0
193124,0,0,0,0
193125,0,0,0,0
193126,0,0,0,0
193127,0,0,0,0
193128,0,0,0,0
193129,0,0,0,0
193130,0,0,0,0
193131,0,0,0,0
193132,0,0,0,0
193133,0,0,0,0
193134,0,0,0,0
193135,0,0,0,0
193136,0,0,0,0
193137,0,0,0,0
193138,0,0,0,0
193139,0,0,0,0
193140,0,0,0,0
193141,0,0,0,0
193142,0,0,0,0
193143,0,0,0,0
193144,0,0,0,0
193145,0,0,0,0
193146,0,0,0,0
193147,0,0,0,0
193148,0,0,0,0
193149,0,0,0,0
193150,0,0,0,0
193151,0,0,0,0
193152,0,0,0,0
193153,0,0,0,0
193154,0,0,0,0
193155,0,0,0,0
193156,0,0,0,0
193157,0,0,0,0
193158,0,0,0,0
193159,0,0,0,0
193160,0,0,0,0
193161,0,0,0,0
193162,0,0,0,0
193163,0,0,0,0
193164,0,0,0,0
193165,0,0,0,0
193166,0,0,0,0
193167,0,0,0,0
193168,0,0,0,0
193169,0,0,0,0
193170,0,0,0,0
193171,0,0,0,0
193172,0,0,0,0
193173,0,0,0,0
193174,0,0,0,0
193175,0,0,0,0
193176,0,0,0,0
193177,0,0,0,0
193178,0,0,0,0
193179,0,0,0,0
193180,0,0,0,0
193181,0,0,0,0
193182,0,0,0,0
193183,0,0,0,0
193184,0,0,0,0
193185,0,0,0,0
193186,0,0,0,0
193187,0,0,0,0
193188,0,0,0,0
193189,0,0,0,0
193190,0,0,0,0
193191,0,0,0,0
193192,0,0,0,0
193193,0,0,0,0
193194,0,0,0,0
193195,0,0,0,0
193196,0,0,0,0
193197,0,0,0,0
193198,0,0,0,0
193199,0,0,0,0
193200,0,0,0,0
193201,0,0,0,0
193202,0,0,0,0
193203,0,0,0,0
193204,0,0,0,0
193205,0,0,0,0
193206,0,0,0,0
193207,0,0,0,0
193208,0,0,0,0
193209,0,0,0,0
193210,0,0,0,0
193211,0,0,0,0
193212,0,0,0,0
193213,0,0,0,0
193214,0,0,0,0
193215,0,0,0,0
193216,0,0,0,0
193217,0,0,0,0
193218,0,0,0,0
193219,0,0,0,0
193220,0,0,0,0
193221,0,0,0,0
193222,0,0,0,0
193223,0,0,0,0
193224,0,0,0,0
193225,0,0,0,0
193226,0,0,0,0
193227,0,0,0,0
193228,0,0,0,0
193229,0,0,0,0
193230,0,0,0,0
193231,0,0,0,0
193232,0,0,0,0
193233,0,0,0,0
193234,0,0,0,0
193235,0,0,0,0
193236,0,0,0,0
193237,0,0,0,0
193238,0,0,0,0
193239,0,0,0,0
193240,0,0,0,0
193241,0,0,0,0
193242,0,0,0,0
193243,0,0,0,0
193244,0,0,0,0
193245,0,0,0,0
193246,0,0,0,0
193247,0,0,0,0
193248,0,0,0,0
193249,0,0,0,0
193250,0,0,0,0
193251,0,0,0,0
193252,0,0,0,0
193253,0,0,0,0
193254,0,0,0,0
193255,0,0,0,0
193256,0,0,0,0
193257,0,0,0,0
193258,0,0,0,0
193259,0,0,0,0
193260,0,0,0,0
193261,0,0,0,0
193262,0,0,0,0
193263,0,0,0,0
193264,0,0,0,0
193265,0,0,0,0
193266,0,0,0,0
193267,0,0,0,0
193268,0,0,0,0
193269,0,0,0,0
193270,0,0,0,0
193271,0,0,0,0
193272,0,0,0,0
193273,0,0,0,0
193274,0,0,0,0
193275,0,0,0,0
193276,0,0,0,0
193277,0,0,0,0
193278,0,0,0,0
193279,0,0,0,0
193280,0,0,0,0
193281,0,0,0,0
193282,0,0,0,0
193283,0,0,0,0
193284,0,0,0,0
193285,0,0,0,0
193286,0,0,0,0
193287,0,0,0,0
193288,0,0,0,0
193289,0,0,0,0
193290,0,0,0,0
193291,0,0,0,0
193292,0,0,0,0
193293,0,0,0,0
193294,0,0,0,0
193295,0,0,0,0
193296,0,0,0,0
193297,0,0,0,0
193298,0,0,0,0
193299,0,0,0,0
193300,0,0,0,0
193301,0,0,0,0
193302,0,0,0,0
193303,0,0,0,0
193304,0,0,0,0
193305,0,0,0,0
193306,0,0,0,0
193307,0,0,0,0
193308,0,0,0,0
193309,0,0,0,0
193310,0,0,0,0
193311,0,0,0,0
193312,0,0,0,0
193313,0,0,0,0
193314,0,0,0,0
193315,0,0,0,0
193316,0,0,0,0
193317,0,0,0,0
193318,0,0,0,0
193319,0,0,0,0
193320,0,0,0,0
193321,0,0,0,0
193322,0,0,0,0
193323,0,0,0,0
193324,0,0,0,0
193325,0,0,0,0
193326,0,0,0,0
193327,0,0,0,0
193328,0,0,0,0
193329,0,0,0,0
193330,0,0,0,0
193331,0,0,0,0
193332,0,0,0,0
193333,0,0,0,0
193334,0,0,0,0
193335,0,0,0,0
193336,0,0,0,0
193337,0,0,0,0
193338,0,0,0,0
193339,0,0,0,0
193340,0,0,0,0
193341,0,0,0,0
193342,0,0,0,0
193343,0,0,0,0
193344,0,0,0,0
193345,0,0,0,0
193346,0,0,0,0
193347,0,0,0,0
193348,0,0,0,0
193349,0,0,0,0
193350,0,0,0,0
193351,0,0,0,0
193352,0,0,0,0
193353,0,0,0,0
193354,0,0,0,0
193355,0,0,0,0
193356,0,0,0,0
193357,0,0,0,0
193358,0,0,0,0
193359,0,0,0,0
193360,0,0,0,0
193361,0,0,0,0
193362,0,0,0,0
193363,0,0,0,0
193364,0,0,0,0
193365,0,0,0,0
193366,0,0,0,0
193367,0,0,0,0
193368,0,0,0,0
193369,0,0,0,0
193370,0,0,0,0
193371,0,0,0,0
193372,0,0,0,0
193373,0,0,0,0
193374,0,0,0,0
193375,0,0,0,0
193376,0,0,0,0
193377,0,0,0,0
193378,0,0,0,0
193379,0,0,0,0
193380,0,0,0,0
193381,0,0,0,0
193382,0,0,0,0
193383,0,0,0,0
193384,0,0,0,0
193385,0,0,0,0
193386,0,0,0,0
193387,0,0,0,0
193388,0,0,0,0
193389,0,0,0,0
193390,0,0,0,0
193391,0,0,0,0
193392,0,0,0,0
193393,0,0,0,0
193394,0,0,0,0
193395,0,0,0,0
193396,0,0,0,0
193397,0,0,0,0
193398,0,0,0,0
193399,0,0,0,0
193400,0,0,0,0
193401,0,0,0,0
193402,0,0,0,0
193403,0,0,0,0
193404,0,0,0,0
193405,0,0,0,0
193406,0,0,0,0
193407,0,0,0,0
193408,0,0,0,0
193409,0,0,0,0
193410,0,0,0,0
193411,0,0,0,0
193412,0,0,0,0
193413,0,0,0,0
193414,0,0,0,0
193415,0,0,0,0
193416,0,0,0,0
193417,0,0,0,0
193418,0,0,0,0
193419,0,0,0,0
193420,0,0,0,0
193421,0,0,0,0
193422,0,0,0,0
193423,0,0,0,0
193424,0,0,0,0
193425,0,0,0,0
193426,0,0,0,0
193427,0,0,0,0
193428,0,0,0,0
193429,0,0,0,0
193430,0,0,0,0
193431,0,0,0,0
193432,0,0,0,0
193433,0,0,0,0
193434,0,0,0,0
193435,0,0,0,0
193436,0,0,0,0
193437,0,0,0,0
193438,0,0,0,0
193439,0,0,0,0
193440,0,0,0,0
193441,0,0,0,0
193442,0,0,0,0
193443,0,0,0,0
193444,0,0,0,0
193445,0,0,0,0
193446,0,0,0,0
193447,0,0,0,0
193448,0,0,0,0
193449,0,0,0,0
193450,0,0,0,0
193451,0,0,0,0
193452,0,0,0,0
193453,0,0,0,0
193454,0,0,0,0
193455,0,0,0,0
193456,0,0,0,0
193457,0,0,0,0
193458,0,0,0,0
193459,0,0,0,0
193460,0,0,0,0
193461,0,0,0,0
193462,0,0,0,0
193463,0,0,0,0
193464,0,0,0,0
193465,0,0,0,0
193466,0,0,0,0
193467,0,0,0,0
193468,0,0,0,0
193469,0,0,0,0
193470,0,0,0,0
193471,0,0,0,0
193472,0,0,0,0
193473,0,0,0,0
193474,0,0,0,0
193475,0,0,0,0
193476,0,0,0,0
193477,0,0,0,0
193478,0,0,0,0
193479,0,0,0,0
193480,0,0,0,0
193481,0,0,0,0
193482,0,0,0,0
193483,0,0,0,0
193484,0,0,0,0
193485,0,0,0,0
193486,0,0,0,0
193487,0,0,0,0
193488,0,0,0,0
193489,0,0,0,0
193490,0,0,0,0
193491,0,0,0,0
193492,0,0,0,0
193493,0,0,0,0
193494,0,0,0,0
193495,0,0,0,0
193496,0,0,0,0
193497,0,0,0,0
193498,0,0,0,0
193499,0,0,0,0
193500,0,0,0,0
193501,0,0,0,0
193502,0,0,0,0
193503,0,0,0,0
193504,0,0,0,0
193505,0,0,0,0
193506,0,0,0,0
193507,0,0,0,0
193508,0,0,0,0
193509,0,0,0,0
193510,0,0,0,0
193511,0,0,0,0
193512,0,0,0,0
193513,0,0,0,0
193514,0,0,0,0
193515,0,0,0,0
193516,0,0,0,0
193517,0,0,0,0
193518,0,0,0,0
193519,0,0,0,0
193520,0,0,0,0
193521,0,0,0,0
193522,0,0,0,0
193523,0,0,0,0
193524,0,0,0,0
193525,0,0,0,0
193526,0,0,0,0
193527,0,0,0,0
193528,0,0,0,0
193529,0,0,0,0
193530,0,0,0,0
193531,0,0,0,0
193532,0,0,0,0
193533,0,0,0,0
193534,0,0,0,0
193535,0,0,0,0
193536,0,0,0,0
193537,0,0,0,0
193538,0,0,0,0
193539,0,0,0,0
193540,0,0,0,0
193541,0,0,0,0
193542,0,0,0,0
193543,0,0,0,0
193544,0,0,0,0
193545,0,0,0,0
193546,0,0,0,0
193547,0,0,0,0
193548,0,0,0,0
193549,0,0,0,0
193550,0,0,0,0
193551,0,0,0,0
193552,0,0,0,0
193553,0,0,0,0
193554,0,0,0,0
193555,0,0,0,0
193556,0,0,0,0
193557,0,0,0,0
193558,0,0,0,0
193559,0,0,0,0
193560,0,0,0,0
193561,0,0,0,0
193562,0,0,0,0
193563,0,0,0,0
193564,0,0,0,0
193565,0,0,0,0
193566,0,0,0,0
193567,0,0,0,0
193568,0,0,0,0
193569,0,0,0,0
193570,0,0,0,0
193571,0,0,0,0
193572,0,0,0,0
193573,0,0,0,0
193574,0,0,0,0
193575,0,0,0,0
193576,0,0,0,0
193577,0,0,0,0
193578,0,0,0,0
193579,0,0,0,0
193580,0,0,0,0
193581,0,0,0,0
193582,0,0,0,0
193583,0,0,0,0
193584,0,0,0,0
193585,0,0,0,0
193586,0,0,0,0
193587,0,0,0,0
193588,0,0,0,0
193589,0,0,0,0
193590,0,0,0,0
193591,0,0,0,0
193592,0,0,0,0
193593,0,0,0,0
193594,0,0,0,0
193595,0,0,0,0
193596,0,0,0,0
193597,0,0,0,0
193598,0,0,0,0
193599,0,0,0,0
193600,0,0,0,0
193601,0,0,0,0
193602,0,0,0,0
193603,0,0,0,0
193604,0,0,0,0
193605,0,0,0,0
193606,0,0,0,0
193607,0,0,0,0
193608,0,0,0,0
193609,0,0,0,0
193610,0,0,0,0
193611,0,0,0,0
193612,0,0,0,0
193613,0,0,0,0
193614,0,0,0,0
193615,0,0,0,0
193616,0,0,0,0
193617,0,0,0,0
193618,0,0,0,0
193619,0,0,0,0
193620,0,0,0,0
193621,0,0,0,0
193622,0,0,0,0
193623,0,0,0,0
193624,0,0,0,0
193625,0,0,0,0
193626,0,0,0,0
193627,0,0,0,0
193628,0,0,0,0
193629,0,0,0,0
193630,0,0,0,0
193631,0,0,0,0
193632,0,0,0,0
193633,0,0,0,0
193634,0,0,0,0
193635,0,0,0,0
193636,0,0,0,0
193637,0,0,0,0
193638,0,0,0,0
193639,0,0,0,0
193640,0,0,0,0
193641,0,0,0,0
193642,0,0,0,0
193643,0,0,0,0
193644,0,0,0,0
193645,0,0,0,0
193646,0,0,0,0
193647,0,0,0,0
193648,0,0,0,0
193649,0,0,0,0
193650,0,0,0,0
193651,0,0,0,0
193652,0,0,0,0
193653,0,0,0,0
193654,0,0,0,0
193655,0,0,0,0
193656,0,0,0,0
193657,0,0,0,0
193658,0,0,0,0
193659,0,0,0,0
193660,0,0,0,0
193661,0,0,0,0
193662,0,0,0,0
193663,0,0,0,0
193664,0,0,0,0
193665,0,0,0,0
193666,0,0,0,0
193667,0,0,0,0
193668,0,0,0,0
193669,0,0,0,0
193670,0,0,0,0
193671,0,0,0,0
193672,0,0,0,0
193673,0,0,0,0
193674,0,0,0,0
193675,0,0,0,0
193676,0,0,0,0
193677,0,0,0,0
193678,0,0,0,0
193679,0,0,0,0
193680,0,0,0,0
193681,0,0,0,0
193682,0,0,0,0
193683,0,0,0,0
193684,0,0,0,0
193685,0,0,0,0
193686,0,0,0,0
193687,0,0,0,0
193688,0,0,0,0
193689,0,0,0,0
193690,0,0,0,0
193691,0,0,0,0
193692,0,0,0,0
193693,0,0,0,0
193694,0,0,0,0
193695,0,0,0,0
193696,0,0,0,0
193697,0,0,0,0
193698,0,0,0,0
193699,0,0,0,0
193700,0,0,0,0
193701,0,0,0,0
193702,0,0,0,0
193703,0,0,0,0
193704,0,0,0,0
193705,0,0,0,0
193706,0,0,0,0
193707,0,0,0,0
193708,0,0,0,0
193709,0,0,0,0
193710,0,0,0,0
193711,0,0,0,0
193712,0,0,0,0
193713,0,0,0,0
193714,0,0,0,0
193715,0,0,0,0
193716,0,0,0,0
193717,0,0,0,0
193718,0,0,0,0
193719,0,0,0,0
193720,0,0,0,0
193721,0,0,0,0
193722,0,0,0,0
193723,0,0,0,0
193724,0,0,0,0
193725,0,0,0,0
193726,0,0,0,0
193727,0,0,0,0
193728,0,0,0,0
193729,0,0,0,0
193730,0,0,0,0
193731,0,0,0,0
193732,0,0,0,0
193733,0,0,0,0
193734,0,0,0,0
193735,0,0,0,0
193736,0,0,0,0
193737,0,0,0,0
193738,0,0,0,0
193739,0,0,0,0
193740,0,0,0,0
193741,0,0,0,0
193742,0,0,0,0
193743,0,0,0,0
193744,0,0,0,0
193745,0,0,0,0
193746,0,0,0,0
193747,0,0,0,0
193748,0,0,0,0
193749,0,0,0,0
193750,0,0,0,0
193751,0,0,0,0
193752,0,0,0,0
193753,0,0,0,0
193754,0,0,0,0
193755,0,0,0,0
193756,0,0,0,0
193757,0,0,0,0
193758,0,0,0,0
193759,0,0,0,0
193760,0,0,0,0
193761,0,0,0,0
193762,0,0,0,0
193763,0,0,0,0
193764,0,0,0,0
193765,0,0,0,0
193766,0,0,0,0
193767,0,0,0,0
193768,0,0,0,0
193769,0,0,0,0
193770,0,0,0,0
193771,0,0,0,0
193772,0,0,0,0
193773,0,0,0,0
193774,0,0,0,0
193775,0,0,0,0
193776,0,0,0,0
193777,0,0,0,0
193778,0,0,0,0
193779,0,0,0,0
193780,0,0,0,0
193781,0,0,0,0
193782,0,0,0,0
193783,0,0,0,0
193784,0,0,0,0
193785,0,0,0,0
193786,0,0,0,0
193787,0,0,0,0
193788,0,0,0,0
193789,0,0,0,0
193790,0,0,0,0
193791,0,0,0,0
193792,0,0,0,0
193793,0,0,0,0
193794,0,0,0,0
193795,0,0,0,0
193796,0,0,0,0
193797,0,0,0,0
193798,0,0,0,0
193799,0,0,0,0
193800,0,0,0,0
193801,0,0,0,0
193802,0,0,0,0
193803,0,0,0,0
193804,0,0,0,0
193805,0,0,0,0
193806,0,0,0,0
193807,0,0,0,0
193808,0,0,0,0
193809,0,0,0,0
193810,0,0,0,0
193811,0,0,0,0
193812,0,0,0,0
193813,0,0,0,0
193814,0,0,0,0
193815,0,0,0,0
193816,0,0,0,0
193817,0,0,0,0
193818,0,0,0,0
193819,0,0,0,0
193820,0,0,0,0
193821,0,0,0,0
193822,0,0,0,0
193823,0,0,0,0
193824,0,0,0,0
193825,0,0,0,0
193826,0,0,0,0
193827,0,0,0,0
193828,0,0,0,0
193829,0,0,0,0
193830,0,0,0,0
193831,0,0,0,0
193832,0,0,0,0
193833,0,0,0,0
193834,0,0,0,0
193835,0,0,0,0
193836,0,0,0,0
193837,0,0,0,0
193838,0,0,0,0
193839,0,0,0,0
193840,0,0,0,0
193841,0,0,0,0
193842,0,0,0,0
193843,0,0,0,0
193844,0,0,0,0
193845,0,0,0,0
193846,0,0,0,0
193847,0,0,0,0
193848,0,0,0,0
193849,0,0,0,0
193850,0,0,0,0
193851,0,0,0,0
193852,0,0,0,0
193853,0,0,0,0
193854,0,0,0,0
193855,0,0,0,0
193856,0,0,0,0
193857,0,0,0,0
193858,0,0,0,0
193859,0,0,0,0
193860,0,0,0,0
193861,0,0,0,0
193862,0,0,0,0
193863,0,0,0,0
193864,0,0,0,0
193865,0,0,0,0
193866,0,0,0,0
193867,0,0,0,0
193868,0,0,0,0
193869,0,0,0,0
193870,0,0,0,0
193871,0,0,0,0
193872,0,0,0,0
193873,0,0,0,0
193874,0,0,0,0
193875,0,0,0,0
193876,0,0,0,0
193877,0,0,0,0
193878,0,0,0,0
193879,0,0,0,0
193880,0,0,0,0
193881,0,0,0,0
193882,0,0,0,0
193883,0,0,0,0
193884,0,0,0,0
193885,0,0,0,0
193886,0,0,0,0
193887,0,0,0,0
193888,0,0,0,0
193889,0,0,0,0
193890,0,0,0,0
193891,0,0,0,0
193892,0,0,0,0
193893,0,0,0,0
193894,0,0,0,0
193895,0,0,0,0
193896,0,0,0,0
193897,0,0,0,0
193898,0,0,0,0
193899,0,0,0,0
193900,0,0,0,0
193901,0,0,0,0
193902,0,0,0,0
193903,0,0,0,0
193904,0,0,0,0
193905,0,0,0,0
193906,0,0,0,0
193907,0,0,0,0
193908,0,0,0,0
193909,0,0,0,0
193910,0,0,0,0
193911,0,0,0,0
193912,0,0,0,0
193913,0,0,0,0
193914,0,0,0,0
193915,0,0,0,0
193916,0,0,0,0
193917,0,0,0,0
193918,0,0,0,0
193919,0,0,0,0
193920,0,0,0,0
193921,0,0,0,0
193922,0,0,0,0
193923,0,0,0,0
193924,0,0,0,0
193925,0,0,0,0
193926,0,0,0,0
193927,0,0,0,0
193928,0,0,0,0
193929,0,0,0,0
193930,0,0,0,0
193931,0,0,0,0
193932,0,0,0,0
193933,0,0,0,0
193934,0,0,0,0
193935,0,0,0,0
193936,0,0,0,0
193937,0,0,0,0
193938,0,0,0,0
193939,0,0,0,0
193940,0,0,0,0
193941,0,0,0,0
193942,0,0,0,0
193943,0,0,0,0
193944,0,0,0,0
193945,0,0,0,0
193946,0,0,0,0
193947,0,0,0,0
193948,0,0,0,0
193949,0,0,0,0
193950,0,0,0,0
193951,0,0,0,0
193952,0,0,0,0
193953,0,0,0,0
193954,0,0,0,0
193955,0,0,0,0
193956,0,0,0,0
193957,0,0,0,0
193958,0,0,0,0
193959,0,0,0,0
193960,0,0,0,0
193961,0,0,0,0
193962,0,0,0,0
193963,0,0,0,0
193964,0,0,0,0
193965,0,0,0,0
193966,0,0,0,0
193967,0,0,0,0
193968,0,0,0,0
193969,0,0,0,0
193970,0,0,0,0
193971,0,0,0,0
193972,0,0,0,0
193973,0,0,0,0
193974,0,0,0,0
193975,0,0,0,0
193976,0,0,0,0
193977,0,0,0,0
193978,0,0,0,0
193979,0,0,0,0
193980,0,0,0,0
193981,0,0,0,0
193982,0,0,0,0
193983,0,0,0,0
193984,0,0,0,0
193985,0,0,0,0
193986,0,0,0,0
193987,0,0,0,0
193988,0,0,0,0
193989,0,0,0,0
193990,0,0,0,0
193991,0,0,0,0
193992,0,0,0,0
193993,0,0,0,0
193994,0,0,0,0
193995,0,0,0,0
193996,0,0,0,0
193997,0,0,0,0
193998,0,0,0,0
193999,0,0,0,0
194000,0,0,0,0
194001,0,0,0,0
194002,0,0,0,0
194003,0,0,0,0
194004,0,0,0,0
194005,0,0,0,0
194006,0,0,0,0
194007,0,0,0,0
194008,0,0,0,0
194009,0,0,0,0
194010,0,0,0,0
194011,0,0,0,0
194012,0,0,0,0
194013,0,0,0,0
194014,0,0,0,0
194015,0,0,0,0
194016,0,0,0,0
194017,0,0,0,0
194018,0,0,0,0
194019,0,0,0,0
194020,0,0,0,0
194021,0,0,0,0
194022,0,0,0,0
194023,0,0,0,0
194024,0,0,0,0
194025,0,0,0,0
194026,0,0,0,0
194027,0,0,0,0
194028,0,0,0,0
194029,0,0,0,0
194030,0,0,0,0
194031,0,0,0,0
194032,0,0,0,0
194033,0,0,0,0
194034,0,0,0,0
194035,0,0,0,0
194036,0,0,0,0
194037,0,0,0,0
194038,0,0,0,0
194039,0,0,0,0
194040,0,0,0,0
194041,0,0,0,0
194042,0,0,0,0
194043,0,0,0,0
194044,0,0,0,0
194045,0,0,0,0
194046,0,0,0,0
194047,0,0,0,0
194048,0,0,0,0
194049,0,0,0,0
194050,0,0,0,0
194051,0,0,0,0
194052,0,0,0,0
194053,0,0,0,0
194054,0,0,0,0
194055,0,0,0,0
194056,0,0,0,0
194057,0,0,0,0
194058,0,0,0,0
194059,0,0,0,0
194060,0,0,0,0
194061,0,0,0,0
194062,0,0,0,0
194063,0,0,0,0
194064,0,0,0,0
194065,0,0,0,0
194066,0,0,0,0
194067,0,0,0,0
194068,0,0,0,0
194069,0,0,0,0
194070,0,0,0,0
194071,0,0,0,0
194072,0,0,0,0
194073,0,0,0,0
194074,0,0,0,0
194075,0,0,0,0
194076,0,0,0,0
194077,0,0,0,0
194078,0,0,0,0
194079,0,0,0,0
194080,0,0,0,0
194081,0,0,0,0
194082,0,0,0,0
194083,0,0,0,0
194084,0,0,0,0
194085,0,0,0,0
194086,0,0,0,0
194087,0,0,0,0
194088,0,0,0,0
194089,0,0,0,0
194090,0,0,0,0
194091,0,0,0,0
194092,0,0,0,0
194093,0,0,0,0
194094,0,0,0,0
194095,0,0,0,0
194096,0,0,0,0
194097,0,0,0,0
194098,0,0,0,0
194099,0,0,0,0
194100,0,0,0,0
194101,0,0,0,0
194102,0,0,0,0
194103,0,0,0,0
194104,0,0,0,0
194105,0,0,0,0
194106,0,0,0,0
194107,0,0,0,0
194108,0,0,0,0
194109,0,0,0,0
194110,0,0,0,0
194111,0,0,0,0
194112,0,0,0,0
194113,0,0,0,0
194114,0,0,0,0
194115,0,0,0,0
194116,0,0,0,0
194117,0,0,0,0
194118,0,0,0,0
194119,0,0,0,0
194120,0,0,0,0
194121,0,0,0,0
194122,0,0,0,0
194123,0,0,0,0
194124,0,0,0,0
194125,0,0,0,0
194126,0,0,0,0
194127,0,0,0,0
194128,0,0,0,0
194129,0,0,0,0
194130,0,0,0,0
194131,0,0,0,0
194132,0,0,0,0
194133,0,0,0,0
194134,0,0,0,0
194135,0,0,0,0
194136,0,0,0,0
194137,0,0,0,0
194138,0,0,0,0
194139,0,0,0,0
194140,0,0,0,0
194141,0,0,0,0
194142,0,0,0,0
194143,0,0,0,0
194144,0,0,0,0
194145,0,0,0,0
194146,0,0,0,0
194147,0,0,0,0
194148,0,0,0,0
194149,0,0,0,0
194150,0,0,0,0
194151,0,0,0,0
194152,0,0,0,0
194153,0,0,0,0
194154,0,0,0,0
194155,0,0,0,0
194156,0,0,0,0
194157,0,0,0,0
194158,0,0,0,0
194159,0,0,0,0
194160,0,0,0,0
194161,0,0,0,0
194162,0,0,0,0
194163,0,0,0,0
194164,0,0,0,0
194165,0,0,0,0
194166,0,0,0,0
194167,0,0,0,0
194168,0,0,0,0
194169,0,0,0,0
194170,0,0,0,0
194171,0,0,0,0
194172,0,0,0,0
194173,0,0,0,0
194174,0,0,0,0
194175,0,0,0,0
194176,0,0,0,0
194177,0,0,0,0
194178,0,0,0,0
194179,0,0,0,0
194180,0,0,0,0
194181,0,0,0,0
194182,0,0,0,0
194183,0,0,0,0
194184,0,0,0,0
194185,0,0,0,0
194186,0,0,0,0
194187,0,0,0,0
194188,0,0,0,0
194189,0,0,0,0
194190,0,0,0,0
194191,0,0,0,0
194192,0,0,0,0
194193,0,0,0,0
194194,0,0,0,0
194195,0,0,0,0
194196,0,0,0,0
194197,0,0,0,0
194198,0,0,0,0
194199,0,0,0,0
194200,0,0,0,0
194201,0,0,0,0
194202,0,0,0,0
194203,0,0,0,0
194204,0,0,0,0
194205,0,0,0,0
194206,0,0,0,0
194207,0,0,0,0
194208,0,0,0,0
194209,0,0,0,0
194210,0,0,0,0
194211,0,0,0,0
194212,0,0,0,0
194213,0,0,0,0
194214,0,0,0,0
194215,0,0,0,0
194216,0,0,0,0
194217,0,0,0,0
194218,0,0,0,0
194219,0,0,0,0
194220,0,0,0,0
194221,0,0,0,0
194222,0,0,0,0
194223,0,0,0,0
194224,0,0,0,0
194225,0,0,0,0
194226,0,0,0,0
194227,0,0,0,0
194228,0,0,0,0
194229,0,0,0,0
194230,0,0,0,0
194231,0,0,0,0
194232,0,0,0,0
194233,0,0,0,0
194234,0,0,0,0
194235,0,0,0,0
194236,0,0,0,0
194237,0,0,0,0
194238,0,0,0,0
194239,0,0,0,0
194240,0,0,0,0
194241,0,0,0,0
194242,0,0,0,0
194243,0,0,0,0
194244,0,0,0,0
194245,0,0,0,0
194246,0,0,0,0
194247,0,0,0,0
194248,0,0,0,0
194249,0,0,0,0
194250,0,0,0,0
194251,0,0,0,0
194252,0,0,0,0
194253,0,0,0,0
194254,0,0,0,0
194255,0,0,0,0
194256,0,0,0,0
194257,0,0,0,0
194258,0,0,0,0
194259,0,0,0,0
194260,0,0,0,0
194261,0,0,0,0
194262,0,0,0,0
194263,0,0,0,0
194264,0,0,0,0
194265,0,0,0,0
194266,0,0,0,0
194267,0,0,0,0
194268,0,0,0,0
194269,0,0,0,0
194270,0,0,0,0
194271,0,0,0,0
194272,0,0,0,0
194273,0,0,0,0
194274,0,0,0,0
194275,0,0,0,0
194276,0,0,0,0
194277,0,0,0,0
194278,0,0,0,0
194279,0,0,0,0
194280,0,0,0,0
194281,0,0,0,0
194282,0,0,0,0
194283,0,0,0,0
194284,0,0,0,0
194285,0,0,0,0
194286,0,0,0,0
194287,0,0,0,0
194288,0,0,0,0
194289,0,0,0,0
194290,0,0,0,0
194291,0,0,0,0
194292,0,0,0,0
194293,0,0,0,0
194294,0,0,0,0
194295,0,0,0,0
194296,0,0,0,0
194297,0,0,0,0
194298,0,0,0,0
194299,0,0,0,0
194300,0,0,0,0
194301,0,0,0,0
194302,0,0,0,0
194303,0,0,0,0
194304,0,0,0,0
194305,0,0,0,0
194306,0,0,0,0
194307,0,0,0,0
194308,0,0,0,0
194309,0,0,0,0
194310,0,0,0,0
194311,0,0,0,0
194312,0,0,0,0
194313,0,0,0,0
194314,0,0,0,0
194315,0,0,0,0
194316,0,0,0,0
194317,0,0,0,0
194318,0,0,0,0
194319,0,0,0,0
194320,0,0,0,0
194321,0,0,0,0
194322,0,0,0,0
194323,0,0,0,0
194324,0,0,0,0
194325,0,0,0,0
194326,0,0,0,0
194327,0,0,0,0
194328,0,0,0,0
194329,0,0,0,0
194330,0,0,0,0
194331,0,0,0,0
194332,0,0,0,0
194333,0,0,0,0
194334,0,0,0,0
194335,0,0,0,0
194336,0,0,0,0
194337,0,0,0,0
194338,0,0,0,0
194339,0,0,0,0
194340,0,0,0,0
194341,0,0,0,0
194342,0,0,0,0
194343,0,0,0,0
194344,0,0,0,0
194345,0,0,0,0
194346,0,0,0,0
194347,0,0,0,0
194348,0,0,0,0
194349,0,0,0,0
194350,0,0,0,0
194351,0,0,0,0
194352,0,0,0,0
194353,0,0,0,0
194354,0,0,0,0
194355,0,0,0,0
194356,0,0,0,0
194357,0,0,0,0
194358,0,0,0,0
